playerName,team,rating,region,playerCategory,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage,agents,agent
Sp1ke,CG,1.03,EMEA,vct-challengers,210.9,1.04,68%,136.3,0.73,0.2,0.18,0.16,24%,31%,"brimstone, jett, viper",viper
Kajuks,B8,1.03,EMEA,vct-challengers,201.7,0.98,71%,131.2,0.71,0.35,0.08,0.07,27%,16%,"omen, brimstone, astra",omen
Kajuks,B8,1.03,EMEA,vct-challengers,201.7,0.98,71%,131.2,0.71,0.35,0.08,0.07,27%,16%,"omen, brimstone, astra",brimstone
Kajuks,B8,1.03,EMEA,vct-challengers,201.7,0.98,71%,131.2,0.71,0.35,0.08,0.07,27%,16%,"omen, brimstone, astra",astra
Amore,FH,1.03,EMEA,vct-challengers,223.5,1.18,70%,146.8,0.89,0.11,0.16,0.27,38%,,"jett, neon",jett
Amore,FH,1.03,EMEA,vct-challengers,223.5,1.18,70%,146.8,0.89,0.11,0.16,0.27,38%,,"jett, neon",neon
memset,SLY,1.03,EMEA,vct-challengers,198.7,1.07,69%,133.8,0.73,0.16,0.08,0.08,32%,14%,"viper, cypher, killjoy",viper
memset,SLY,1.03,EMEA,vct-challengers,198.7,1.07,69%,133.8,0.73,0.16,0.08,0.08,32%,14%,"viper, cypher, killjoy",cypher
memset,SLY,1.03,EMEA,vct-challengers,198.7,1.07,69%,133.8,0.73,0.16,0.08,0.08,32%,14%,"viper, cypher, killjoy",killjoy
PaniC,RV,1.03,EMEA,vct-challengers,218.7,1.02,67%,141.7,0.76,0.15,0.13,0.19,36%,,"neon, jett",neon
PaniC,RV,1.03,EMEA,vct-challengers,218.7,1.02,67%,141.7,0.76,0.15,0.13,0.19,36%,,"neon, jett",jett
sterben,GAL,1.03,EMEA,vct-challengers,200.5,1.03,73%,130.9,0.7,0.38,0.09,0.09,31%,14%,"omen, viper, brimstone",omen
sterben,GAL,1.03,EMEA,vct-challengers,200.5,1.03,73%,130.9,0.7,0.38,0.09,0.09,31%,14%,"omen, viper, brimstone",viper
sterben,GAL,1.03,EMEA,vct-challengers,200.5,1.03,73%,130.9,0.7,0.38,0.09,0.09,31%,14%,"omen, viper, brimstone",brimstone
pckwN,DATH,1.03,EMEA,vct-challengers,207.7,0.98,68%,141.1,0.67,0.25,0.08,0.08,30%,14%,"viper, killjoy",viper
pckwN,DATH,1.03,EMEA,vct-challengers,207.7,0.98,68%,141.1,0.67,0.25,0.08,0.08,30%,14%,"viper, killjoy",killjoy
nk4y,voff,1.02,EMEA,vct-challengers,223.8,1.07,71%,155.2,0.79,0.23,0.13,0.17,33%,5%,"chamber, jett, raze",chamber
nk4y,voff,1.02,EMEA,vct-challengers,223.8,1.07,71%,155.2,0.79,0.23,0.13,0.17,33%,5%,"chamber, jett, raze",jett
nk4y,voff,1.02,EMEA,vct-challengers,223.8,1.07,71%,155.2,0.79,0.23,0.13,0.17,33%,5%,"chamber, jett, raze",raze
mini,IW,1.02,EMEA,vct-challengers,201.2,0.99,72%,135.5,0.69,0.24,0.09,0.05,28%,9%,"viper, killjoy, cypher",viper
mini,IW,1.02,EMEA,vct-challengers,201.2,0.99,72%,135.5,0.69,0.24,0.09,0.05,28%,9%,"viper, killjoy, cypher",killjoy
mini,IW,1.02,EMEA,vct-challengers,201.2,0.99,72%,135.5,0.69,0.24,0.09,0.05,28%,9%,"viper, killjoy, cypher",cypher
Kamisseq,RBT,1.02,EMEA,vct-challengers,202.2,1.05,69%,130.3,0.73,0.27,0.09,0.07,47%,5%,"astra, omen, harbor",astra
Kamisseq,RBT,1.02,EMEA,vct-challengers,202.2,1.05,69%,130.3,0.73,0.27,0.09,0.07,47%,5%,"astra, omen, harbor",omen
Kamisseq,RBT,1.02,EMEA,vct-challengers,202.2,1.05,69%,130.3,0.73,0.27,0.09,0.07,47%,5%,"astra, omen, harbor",harbor
Padisah,GS,1.02,EMEA,vct-challengers,215.5,1.03,69%,142.0,0.76,0.19,0.08,0.06,32%,7%,"brimstone, killjoy, cypher",brimstone
Padisah,GS,1.02,EMEA,vct-challengers,215.5,1.03,69%,142.0,0.76,0.19,0.08,0.06,32%,7%,"brimstone, killjoy, cypher",killjoy
Padisah,GS,1.02,EMEA,vct-challengers,215.5,1.03,69%,142.0,0.76,0.19,0.08,0.06,32%,7%,"brimstone, killjoy, cypher",cypher
syyse,RTZN,1.02,EMEA,vct-challengers,198.2,1.1,69%,133.5,0.75,0.23,0.07,0.04,27%,18%,"gekko, sova",gekko
syyse,RTZN,1.02,EMEA,vct-challengers,198.2,1.1,69%,133.5,0.75,0.23,0.07,0.04,27%,18%,"gekko, sova",sova
WerlasS,DATH,1.02,EMEA,vct-challengers,203.4,1.0,74%,131.4,0.68,0.28,0.08,0.1,29%,14%,"kayo, viper, breach",kayo
WerlasS,DATH,1.02,EMEA,vct-challengers,203.4,1.0,74%,131.4,0.68,0.28,0.08,0.1,29%,14%,"kayo, viper, breach",viper
WerlasS,DATH,1.02,EMEA,vct-challengers,203.4,1.0,74%,131.4,0.68,0.28,0.08,0.1,29%,14%,"kayo, viper, breach",breach
Toronto,FMG,1.02,EMEA,vct-challengers,223.0,1.0,69%,158.1,0.81,0.17,0.19,0.17,37%,,"raze, jett",raze
Toronto,FMG,1.02,EMEA,vct-challengers,223.0,1.0,69%,158.1,0.81,0.17,0.19,0.17,37%,,"raze, jett",jett
Kozok,MT,1.02,EMEA,vct-challengers,200.8,0.98,71%,131.3,0.7,0.27,0.07,0.08,25%,18%,"viper, omen, cypher",viper
Kozok,MT,1.02,EMEA,vct-challengers,200.8,0.98,71%,131.3,0.7,0.27,0.07,0.08,25%,18%,"viper, omen, cypher",omen
Kozok,MT,1.02,EMEA,vct-challengers,200.8,0.98,71%,131.3,0.7,0.27,0.07,0.08,25%,18%,"viper, omen, cypher",cypher
Kalkkuna,OF,1.02,EMEA,vct-challengers,224.9,1.02,71%,148.6,0.78,0.2,0.16,0.14,25%,13%,"raze, sage, jett",raze
Kalkkuna,OF,1.02,EMEA,vct-challengers,224.9,1.02,71%,148.6,0.78,0.2,0.16,0.14,25%,13%,"raze, sage, jett",sage
Kalkkuna,OF,1.02,EMEA,vct-challengers,224.9,1.02,71%,148.6,0.78,0.2,0.16,0.14,25%,13%,"raze, sage, jett",jett
ip0TT,SUP,1.02,EMEA,vct-challengers,230.4,1.09,71%,150.3,0.8,0.17,0.18,0.15,31%,10%,"jett, neon, raze",jett
ip0TT,SUP,1.02,EMEA,vct-challengers,230.4,1.09,71%,150.3,0.8,0.17,0.18,0.15,31%,10%,"jett, neon, raze",neon
ip0TT,SUP,1.02,EMEA,vct-challengers,230.4,1.09,71%,150.3,0.8,0.17,0.18,0.15,31%,10%,"jett, neon, raze",raze
nanotekkk,GTZ,1.02,EMEA,vct-challengers,207.3,1.08,72%,140.7,0.76,0.15,0.14,0.17,24%,16%,"raze, jett",raze
nanotekkk,GTZ,1.02,EMEA,vct-challengers,207.3,1.08,72%,140.7,0.76,0.15,0.14,0.17,24%,16%,"raze, jett",jett
Rexs,LK,1.02,EMEA,vct-challengers,209.5,1.03,76%,128.4,0.74,0.36,0.12,0.12,30%,25%,omen,omen
Jahbu,LK,1.02,EMEA,vct-challengers,207.2,0.95,66%,139.7,0.68,0.25,0.14,0.12,33%,5%,"sova, gekko, viper",sova
Jahbu,LK,1.02,EMEA,vct-challengers,207.2,0.95,66%,139.7,0.68,0.25,0.14,0.12,33%,5%,"sova, gekko, viper",gekko
Jahbu,LK,1.02,EMEA,vct-challengers,207.2,0.95,66%,139.7,0.68,0.25,0.14,0.12,33%,5%,"sova, gekko, viper",viper
drepeex,TOPG,1.02,EMEA,vct-challengers,203.5,1.09,66%,142.6,0.76,0.14,0.09,0.09,27%,7%,"cypher, killjoy",cypher
drepeex,TOPG,1.02,EMEA,vct-challengers,203.5,1.09,66%,142.6,0.76,0.14,0.09,0.09,27%,7%,"cypher, killjoy",killjoy
Eso177,GMB,1.02,EMEA,vct-challengers,203.4,1.08,70%,133.7,0.71,0.17,0.09,0.09,23%,18%,"cypher, killjoy, viper",cypher
Eso177,GMB,1.02,EMEA,vct-challengers,203.4,1.08,70%,133.7,0.71,0.17,0.09,0.09,23%,18%,"cypher, killjoy, viper",killjoy
Eso177,GMB,1.02,EMEA,vct-challengers,203.4,1.08,70%,133.7,0.71,0.17,0.09,0.09,23%,18%,"cypher, killjoy, viper",viper
Feeqn,OF,1.02,EMEA,vct-challengers,198.6,1.01,71%,135.4,0.69,0.21,0.08,0.08,20%,12%,"killjoy, cypher, brimstone",killjoy
Feeqn,OF,1.02,EMEA,vct-challengers,198.6,1.01,71%,135.4,0.69,0.21,0.08,0.08,20%,12%,"killjoy, cypher, brimstone",cypher
Feeqn,OF,1.02,EMEA,vct-challengers,198.6,1.01,71%,135.4,0.69,0.21,0.08,0.08,20%,12%,"killjoy, cypher, brimstone",brimstone
Snowi,OF,1.02,EMEA,vct-challengers,183.5,0.95,73%,121.6,0.65,0.44,0.05,0.06,26%,19%,"breach, kayo, sage",breach
Snowi,OF,1.02,EMEA,vct-challengers,183.5,0.95,73%,121.6,0.65,0.44,0.05,0.06,26%,19%,"breach, kayo, sage",kayo
Snowi,OF,1.02,EMEA,vct-challengers,183.5,0.95,73%,121.6,0.65,0.44,0.05,0.06,26%,19%,"breach, kayo, sage",sage
mORTYYYY,InTe,1.02,EMEA,vct-challengers,212.3,0.93,74%,129.1,0.72,0.31,0.12,0.05,34%,13%,"brimstone, viper, omen",brimstone
mORTYYYY,InTe,1.02,EMEA,vct-challengers,212.3,0.93,74%,129.1,0.72,0.31,0.12,0.05,34%,13%,"brimstone, viper, omen",viper
mORTYYYY,InTe,1.02,EMEA,vct-challengers,212.3,0.93,74%,129.1,0.72,0.31,0.12,0.05,34%,13%,"brimstone, viper, omen",omen
pryxi,TOG,1.02,EMEA,vct-challengers,210.0,1.03,56%,140.8,0.75,0.25,0.08,0.19,36%,17%,"yoru, reyna",yoru
pryxi,TOG,1.02,EMEA,vct-challengers,210.0,1.03,56%,140.8,0.75,0.25,0.08,0.19,36%,17%,"yoru, reyna",reyna
niwt,IMP,1.01,EMEA,vct-challengers,214.3,1.06,71%,139.6,0.77,0.23,0.21,0.15,34%,18%,"jett, reyna",jett
niwt,IMP,1.01,EMEA,vct-challengers,214.3,1.06,71%,139.6,0.77,0.23,0.21,0.15,34%,18%,"jett, reyna",reyna
lamelly,Venn,1.01,EMEA,vct-challengers,174.5,0.83,77%,116.5,0.58,0.63,0.07,0.05,22%,29%,omen,omen
Sevkaan,ATN,1.01,EMEA,vct-challengers,185.0,1.08,72%,128.3,0.69,0.19,0.08,0.11,25%,13%,"cypher, killjoy",cypher
Sevkaan,ATN,1.01,EMEA,vct-challengers,185.0,1.08,72%,128.3,0.69,0.19,0.08,0.11,25%,13%,"cypher, killjoy",killjoy
Famsii,HGE,1.01,EMEA,vct-challengers,237.9,1.04,69%,153.5,0.83,0.24,0.17,0.16,28%,19%,"omen, yoru, raze",omen
Famsii,HGE,1.01,EMEA,vct-challengers,237.9,1.04,69%,153.5,0.83,0.24,0.17,0.16,28%,19%,"omen, yoru, raze",yoru
Famsii,HGE,1.01,EMEA,vct-challengers,237.9,1.04,69%,153.5,0.83,0.24,0.17,0.16,28%,19%,"omen, yoru, raze",raze
jas,JL,1.01,EMEA,vct-challengers,221.2,1.07,69%,144.3,0.78,0.17,0.2,0.2,29%,24%,"raze, neon, jett",raze
jas,JL,1.01,EMEA,vct-challengers,221.2,1.07,69%,144.3,0.78,0.17,0.2,0.2,29%,24%,"raze, neon, jett",neon
jas,JL,1.01,EMEA,vct-challengers,221.2,1.07,69%,144.3,0.78,0.17,0.2,0.2,29%,24%,"raze, neon, jett",jett
Insider,HGE,1.01,EMEA,vct-challengers,199.1,1.09,70%,135.5,0.69,0.18,0.11,0.09,32%,21%,"killjoy, cypher, viper",killjoy
Insider,HGE,1.01,EMEA,vct-challengers,199.1,1.09,70%,135.5,0.69,0.18,0.11,0.09,32%,21%,"killjoy, cypher, viper",cypher
Insider,HGE,1.01,EMEA,vct-challengers,199.1,1.09,70%,135.5,0.69,0.18,0.11,0.09,32%,21%,"killjoy, cypher, viper",viper
aidan,INF,1.01,EMEA,vct-challengers,200.7,1.02,73%,127.8,0.73,0.25,0.13,0.18,24%,50%,"jett, neon",jett
aidan,INF,1.01,EMEA,vct-challengers,200.7,1.02,73%,127.8,0.73,0.25,0.13,0.18,24%,50%,"jett, neon",neon
Deqadz,RUD,1.01,EMEA,vct-challengers,195.4,1.0,72%,125.6,0.68,0.38,0.09,0.1,19%,13%,"breach, viper, omen",breach
Deqadz,RUD,1.01,EMEA,vct-challengers,195.4,1.0,72%,125.6,0.68,0.38,0.09,0.1,19%,13%,"breach, viper, omen",viper
Deqadz,RUD,1.01,EMEA,vct-challengers,195.4,1.0,72%,125.6,0.68,0.38,0.09,0.1,19%,13%,"breach, viper, omen",omen
silenttt,ELV,1.01,EMEA,vct-challengers,193.5,0.97,72%,127.0,0.68,0.28,0.07,0.07,28%,15%,"sova, viper, gekko",sova
silenttt,ELV,1.01,EMEA,vct-challengers,193.5,0.97,72%,127.0,0.68,0.28,0.07,0.07,28%,15%,"sova, viper, gekko",viper
silenttt,ELV,1.01,EMEA,vct-challengers,193.5,0.97,72%,127.0,0.68,0.28,0.07,0.07,28%,15%,"sova, viper, gekko",gekko
AjMERiTO,Z10,1.01,EMEA,vct-challengers,202.7,0.94,67%,120.0,0.64,0.39,0.08,0.14,25%,9%,"omen, astra",omen
AjMERiTO,Z10,1.01,EMEA,vct-challengers,202.7,0.94,67%,120.0,0.64,0.39,0.08,0.14,25%,9%,"omen, astra",astra
Faceroll,VENI,1.01,EMEA,vct-challengers,170.5,0.96,76%,108.1,0.6,0.42,0.04,0.13,19%,,omen,omen
Killu,3D,1.01,EMEA,vct-challengers,191.0,1.02,71%,129.5,0.7,0.21,0.06,0.07,32%,9%,"killjoy, fade, viper",killjoy
Killu,3D,1.01,EMEA,vct-challengers,191.0,1.02,71%,129.5,0.7,0.21,0.06,0.07,32%,9%,"killjoy, fade, viper",fade
Killu,3D,1.01,EMEA,vct-challengers,191.0,1.02,71%,129.5,0.7,0.21,0.06,0.07,32%,9%,"killjoy, fade, viper",viper
Matrixx,FKS,1.01,EMEA,vct-challengers,190.7,0.98,75%,124.6,0.66,0.36,0.07,0.04,29%,10%,"astra, viper, omen",astra
Matrixx,FKS,1.01,EMEA,vct-challengers,190.7,0.98,75%,124.6,0.66,0.36,0.07,0.04,29%,10%,"astra, viper, omen",viper
Matrixx,FKS,1.01,EMEA,vct-challengers,190.7,0.98,75%,124.6,0.66,0.36,0.07,0.04,29%,10%,"astra, viper, omen",omen
chanformer,NXT,1.01,EMEA,vct-challengers,181.3,0.95,71%,117.9,0.63,0.33,0.07,0.09,21%,11%,"viper, omen, cypher",viper
chanformer,NXT,1.01,EMEA,vct-challengers,181.3,0.95,71%,117.9,0.63,0.33,0.07,0.09,21%,11%,"viper, omen, cypher",omen
chanformer,NXT,1.01,EMEA,vct-challengers,181.3,0.95,71%,117.9,0.63,0.33,0.07,0.09,21%,11%,"viper, omen, cypher",cypher
Dev0,NXT,1.01,EMEA,vct-challengers,215.8,0.99,70%,140.5,0.76,0.22,0.13,0.13,29%,25%,"yoru, jett, raze",yoru
Dev0,NXT,1.01,EMEA,vct-challengers,215.8,0.99,70%,140.5,0.76,0.22,0.13,0.13,29%,25%,"yoru, jett, raze",jett
Dev0,NXT,1.01,EMEA,vct-challengers,215.8,0.99,70%,140.5,0.76,0.22,0.13,0.13,29%,25%,"yoru, jett, raze",raze
Vince,CGN,1.01,EMEA,vct-challengers,186.1,1.01,73%,120.6,0.67,0.38,0.06,0.07,22%,17%,"brimstone, omen, viper",brimstone
Vince,CGN,1.01,EMEA,vct-challengers,186.1,1.01,73%,120.6,0.67,0.38,0.06,0.07,22%,17%,"brimstone, omen, viper",omen
Vince,CGN,1.01,EMEA,vct-challengers,186.1,1.01,73%,120.6,0.67,0.38,0.06,0.07,22%,17%,"brimstone, omen, viper",viper
Blastinho,SZK,1.01,EMEA,vct-challengers,215.5,1.13,69%,140.6,0.76,0.11,0.16,0.13,22%,,raze,raze
Inkelo,ESC,1.01,EMEA,vct-challengers,216.5,0.84,57%,147.5,0.74,0.03,0.26,0.14,22%,,"jett, raze",jett
Inkelo,ESC,1.01,EMEA,vct-challengers,216.5,0.84,57%,147.5,0.74,0.03,0.26,0.14,22%,,"jett, raze",raze
aimDLL,GMX,1.01,EMEA,vct-challengers,205.7,1.02,71%,134.5,0.72,0.24,0.07,0.07,30%,15%,"killjoy, cypher, viper",killjoy
aimDLL,GMX,1.01,EMEA,vct-challengers,205.7,1.02,71%,134.5,0.72,0.24,0.07,0.07,30%,15%,"killjoy, cypher, viper",cypher
aimDLL,GMX,1.01,EMEA,vct-challengers,205.7,1.02,71%,134.5,0.72,0.24,0.07,0.07,30%,15%,"killjoy, cypher, viper",viper
lurzy0y0,GAL,1.01,EMEA,vct-challengers,187.0,1.01,73%,124.4,0.67,0.28,0.07,0.07,32%,12%,"kayo, breach, gekko",kayo
lurzy0y0,GAL,1.01,EMEA,vct-challengers,187.0,1.01,73%,124.4,0.67,0.28,0.07,0.07,32%,12%,"kayo, breach, gekko",breach
lurzy0y0,GAL,1.01,EMEA,vct-challengers,187.0,1.01,73%,124.4,0.67,0.28,0.07,0.07,32%,12%,"kayo, breach, gekko",gekko
Javelin,LONE,1.01,EMEA,vct-challengers,237.6,0.97,63%,153.8,0.81,0.17,0.19,0.23,21%,,"raze, reyna, jett",raze
Javelin,LONE,1.01,EMEA,vct-challengers,237.6,0.97,63%,153.8,0.81,0.17,0.19,0.23,21%,,"raze, reyna, jett",reyna
Javelin,LONE,1.01,EMEA,vct-challengers,237.6,0.97,63%,153.8,0.81,0.17,0.19,0.23,21%,,"raze, reyna, jett",jett
JrayN,GS,1.0,EMEA,vct-challengers,190.2,0.96,71%,126.4,0.66,0.32,0.05,0.05,33%,9%,"kayo, skye, breach",kayo
JrayN,GS,1.0,EMEA,vct-challengers,190.2,0.96,71%,126.4,0.66,0.32,0.05,0.05,33%,9%,"kayo, skye, breach",skye
JrayN,GS,1.0,EMEA,vct-challengers,190.2,0.96,71%,126.4,0.66,0.32,0.05,0.05,33%,9%,"kayo, skye, breach",breach
Kwixy,ESC,1.0,EMEA,vct-challengers,198.6,0.93,70%,135.9,0.69,0.27,0.09,0.08,34%,11%,"sova, skye, fade",sova
Kwixy,ESC,1.0,EMEA,vct-challengers,198.6,0.93,70%,135.9,0.69,0.27,0.09,0.08,34%,11%,"sova, skye, fade",skye
Kwixy,ESC,1.0,EMEA,vct-challengers,198.6,0.93,70%,135.9,0.69,0.27,0.09,0.08,34%,11%,"sova, skye, fade",fade
stonezy,325,1.0,EMEA,vct-challengers,206.6,0.99,61%,134.4,0.75,0.12,0.15,0.16,23%,18%,"jett, raze, yoru",jett
stonezy,325,1.0,EMEA,vct-challengers,206.6,0.99,61%,134.4,0.75,0.12,0.15,0.16,23%,18%,"jett, raze, yoru",raze
stonezy,325,1.0,EMEA,vct-challengers,206.6,0.99,61%,134.4,0.75,0.12,0.15,0.16,23%,18%,"jett, raze, yoru",yoru
Waer,FUZO,1.0,EMEA,vct-challengers,213.0,0.87,53%,140.0,0.76,0.06,0.06,0.12,44%,20%,"viper, omen",viper
Waer,FUZO,1.0,EMEA,vct-challengers,213.0,0.87,53%,140.0,0.76,0.06,0.06,0.12,44%,20%,"viper, omen",omen
Incredible,EQZ,1.0,EMEA,vct-challengers,175.8,0.88,76%,121.9,0.63,0.31,0.06,0.07,25%,11%,"omen, viper, harbor",omen
Incredible,EQZ,1.0,EMEA,vct-challengers,175.8,0.88,76%,121.9,0.63,0.31,0.06,0.07,25%,11%,"omen, viper, harbor",viper
Incredible,EQZ,1.0,EMEA,vct-challengers,175.8,0.88,76%,121.9,0.63,0.31,0.06,0.07,25%,11%,"omen, viper, harbor",harbor
globeX,CHCH,1.0,EMEA,vct-challengers,203.5,0.98,71%,135.7,0.7,0.32,0.12,0.11,22%,11%,"viper, omen, raze",viper
globeX,CHCH,1.0,EMEA,vct-challengers,203.5,0.98,71%,135.7,0.7,0.32,0.12,0.11,22%,11%,"viper, omen, raze",omen
globeX,CHCH,1.0,EMEA,vct-challengers,203.5,0.98,71%,135.7,0.7,0.32,0.12,0.11,22%,11%,"viper, omen, raze",raze
musashi,ACE,1.0,EMEA,vct-challengers,194.1,0.99,71%,128.8,0.68,0.3,0.08,0.12,29%,11%,"kayo, gekko, skye",kayo
musashi,ACE,1.0,EMEA,vct-challengers,194.1,0.99,71%,128.8,0.68,0.3,0.08,0.12,29%,11%,"kayo, gekko, skye",gekko
musashi,ACE,1.0,EMEA,vct-challengers,194.1,0.99,71%,128.8,0.68,0.3,0.08,0.12,29%,11%,"kayo, gekko, skye",skye
azury,SGE,1.0,EMEA,vct-challengers,182.9,0.99,73%,119.4,0.65,0.39,0.06,0.09,32%,20%,"omen, viper, brimstone",omen
azury,SGE,1.0,EMEA,vct-challengers,182.9,0.99,73%,119.4,0.65,0.39,0.06,0.09,32%,20%,"omen, viper, brimstone",viper
azury,SGE,1.0,EMEA,vct-challengers,182.9,0.99,73%,119.4,0.65,0.39,0.06,0.09,32%,20%,"omen, viper, brimstone",brimstone
Masic,GAL,1.0,EMEA,vct-challengers,200.0,0.99,68%,136.1,0.7,0.21,0.12,0.1,27%,12%,"jett, raze, reyna",jett
Masic,GAL,1.0,EMEA,vct-challengers,200.0,0.99,68%,136.1,0.7,0.21,0.12,0.1,27%,12%,"jett, raze, reyna",raze
Masic,GAL,1.0,EMEA,vct-challengers,200.0,0.99,68%,136.1,0.7,0.21,0.12,0.1,27%,12%,"jett, raze, reyna",reyna
snikk,Z10,1.0,EMEA,vct-challengers,191.7,0.97,72%,130.1,0.68,0.3,0.06,0.07,35%,14%,"skye, sova, gekko",skye
snikk,Z10,1.0,EMEA,vct-challengers,191.7,0.97,72%,130.1,0.68,0.3,0.06,0.07,35%,14%,"skye, sova, gekko",sova
snikk,Z10,1.0,EMEA,vct-challengers,191.7,0.97,72%,130.1,0.68,0.3,0.06,0.07,35%,14%,"skye, sova, gekko",gekko
Demiurge,FMG,1.0,EMEA,vct-challengers,221.0,0.98,68%,148.4,0.76,0.18,0.18,0.19,24%,18%,"raze, jett, gekko",raze
Demiurge,FMG,1.0,EMEA,vct-challengers,221.0,0.98,68%,148.4,0.76,0.18,0.18,0.19,24%,18%,"raze, jett, gekko",jett
Demiurge,FMG,1.0,EMEA,vct-challengers,221.0,0.98,68%,148.4,0.76,0.18,0.18,0.19,24%,18%,"raze, jett, gekko",gekko
hype,APK,1.0,EMEA,vct-challengers,195.7,1.08,72%,130.5,0.69,0.23,0.1,0.08,28%,18%,"killjoy, cypher, viper",killjoy
hype,APK,1.0,EMEA,vct-challengers,195.7,1.08,72%,130.5,0.69,0.23,0.1,0.08,28%,18%,"killjoy, cypher, viper",cypher
hype,APK,1.0,EMEA,vct-challengers,195.7,1.08,72%,130.5,0.69,0.23,0.1,0.08,28%,18%,"killjoy, cypher, viper",viper
Patrui,S2G,1.0,EMEA,vct-challengers,185.0,0.97,71%,116.8,0.64,0.38,0.05,0.06,25%,14%,"viper, sage, killjoy",viper
Patrui,S2G,1.0,EMEA,vct-challengers,185.0,0.97,71%,116.8,0.64,0.38,0.05,0.06,25%,14%,"viper, sage, killjoy",sage
Patrui,S2G,1.0,EMEA,vct-challengers,185.0,0.97,71%,116.8,0.64,0.38,0.05,0.06,25%,14%,"viper, sage, killjoy",killjoy
MANNICK,tras,1.0,EMEA,vct-challengers,213.7,1.03,66%,143.1,0.75,0.3,0.1,0.06,25%,13%,"omen, raze, kayo",omen
MANNICK,tras,1.0,EMEA,vct-challengers,213.7,1.03,66%,143.1,0.75,0.3,0.1,0.06,25%,13%,"omen, raze, kayo",raze
MANNICK,tras,1.0,EMEA,vct-challengers,213.7,1.03,66%,143.1,0.75,0.3,0.1,0.06,25%,13%,"omen, raze, kayo",kayo
Grmekista,DIA,1.0,EMEA,vct-challengers,176.7,0.95,72%,119.3,0.61,0.37,0.06,0.06,22%,15%,"viper, astra, fade",viper
Grmekista,DIA,1.0,EMEA,vct-challengers,176.7,0.95,72%,119.3,0.61,0.37,0.06,0.06,22%,15%,"viper, astra, fade",astra
Grmekista,DIA,1.0,EMEA,vct-challengers,176.7,0.95,72%,119.3,0.61,0.37,0.06,0.06,22%,15%,"viper, astra, fade",fade
VenTT,SUP,1.0,EMEA,vct-challengers,193.8,0.98,75%,126.3,0.69,0.4,0.09,0.09,32%,15%,"omen, astra, harbor",omen
VenTT,SUP,1.0,EMEA,vct-challengers,193.8,0.98,75%,126.3,0.69,0.4,0.09,0.09,32%,15%,"omen, astra, harbor",astra
VenTT,SUP,1.0,EMEA,vct-challengers,193.8,0.98,75%,126.3,0.69,0.4,0.09,0.09,32%,15%,"omen, astra, harbor",harbor
Hiiro,GTZ,1.0,EMEA,vct-challengers,192.8,1.01,71%,126.7,0.7,0.19,0.09,0.1,24%,14%,cypher,cypher
Elyxo,NEAN,0.99,EMEA,vct-challengers,221.0,0.98,78%,142.5,0.79,0.5,0.06,0.06,30%,17%,"breach, omen",breach
Elyxo,NEAN,0.99,EMEA,vct-challengers,221.0,0.98,78%,142.5,0.79,0.5,0.06,0.06,30%,17%,"breach, omen",omen
Kinguyen,SLY,0.99,EMEA,vct-challengers,217.6,1.03,70%,145.0,0.77,0.17,0.18,0.19,27%,13%,"jett, raze, neon",jett
Kinguyen,SLY,0.99,EMEA,vct-challengers,217.6,1.03,70%,145.0,0.77,0.17,0.18,0.19,27%,13%,"jett, raze, neon",raze
Kinguyen,SLY,0.99,EMEA,vct-challengers,217.6,1.03,70%,145.0,0.77,0.17,0.18,0.19,27%,13%,"jett, raze, neon",neon
UNFAKE,ZER,0.99,EMEA,vct-challengers,189.0,1.0,70%,124.2,0.69,0.27,0.08,0.09,36%,18%,"fade, sova, skye",fade
UNFAKE,ZER,0.99,EMEA,vct-challengers,189.0,1.0,70%,124.2,0.69,0.27,0.08,0.09,36%,18%,"fade, sova, skye",sova
UNFAKE,ZER,0.99,EMEA,vct-challengers,189.0,1.0,70%,124.2,0.69,0.27,0.08,0.09,36%,18%,"fade, sova, skye",skye
Stix,INCO,0.99,EMEA,vct-challengers,186.1,0.93,75%,122.8,0.67,0.26,0.08,0.05,27%,15%,"skye, yoru, kayo",skye
Stix,INCO,0.99,EMEA,vct-challengers,186.1,0.93,75%,122.8,0.67,0.26,0.08,0.05,27%,15%,"skye, yoru, kayo",yoru
Stix,INCO,0.99,EMEA,vct-challengers,186.1,0.93,75%,122.8,0.67,0.26,0.08,0.05,27%,15%,"skye, yoru, kayo",kayo
chukL9,APE,0.99,EMEA,vct-challengers,186.2,0.94,73%,126.4,0.67,0.32,0.09,0.07,32%,10%,"gekko, sova, skye",gekko
chukL9,APE,0.99,EMEA,vct-challengers,186.2,0.94,73%,126.4,0.67,0.32,0.09,0.07,32%,10%,"gekko, sova, skye",sova
chukL9,APE,0.99,EMEA,vct-challengers,186.2,0.94,73%,126.4,0.67,0.32,0.09,0.07,32%,10%,"gekko, sova, skye",skye
Ayyzicle,LONE,0.99,EMEA,vct-challengers,181.0,0.94,72%,122.4,0.65,0.27,0.06,0.01,29%,10%,"breach, killjoy, gekko",breach
Ayyzicle,LONE,0.99,EMEA,vct-challengers,181.0,0.94,72%,122.4,0.65,0.27,0.06,0.01,29%,10%,"breach, killjoy, gekko",killjoy
